City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
339,bubaque,100,GW,1571106016,75,11.28,-15.83,82.67000000000007,4.519
340,snyder,1,US,1571106017,73,32.72,-100.92,73.00400000000005,3.1
341,sangmelima,100,CM,1571106017,99,2.93,11.98,66.72200000000004,0.972
342,teknaf,100,BD,1571106017,89,20.86,92.31,81.33800000000005,0.619
343,de-kastri,0,RU,1571106017,43,51.48,140.77,39.72200000000004,7.55
344,hithadhoo,100,MV,1571105457,88,-0.6,73.08,78.94400000000007,7.083
345,victoria,75,BN,1571105537,70,5.28,115.24,86.0,1.0
346,nombre de dios,90,MX,1571106018,52,23.85,-104.24,69.99800000000002,2.6
347,hofn,100,IS,1571105588,86,64.25,-15.21,48.57800000000007,10.544
348,te anau,73,NZ,1571105570,89,-45.41,167.72,50.55800000000001,0.955
349,kiama,0,AU,1571105620,47,-34.67,150.86,75.2,5.1
350,tuatapere,56,NZ,1571105580,68,-46.13,167.69,56.696000000000055,2.373
351,basoko,100,CD,1571106018,96,1.23,23.61,69.33200000000002,0.587
352,aklavik,40,CA,1571105458,85,68.22,-135.01,23.0,1.5
353,limanowa,72,PL,1571106019,93,49.71,20.42,55.004000000000055,1.0
354,taoudenni,0,ML,1571105548,24,22.68,-3.98,87.24199999999999,4.363
